player_id,player_name,team,position,cluster,archetype
P01038,Edouard Koulibaly,Senegal,Forward,0,Forward: Shots + Goals
P01039,Boulaye Mendy,Senegal,Forward,0,Forward: Shots + Goals
P01040,Pape Sarr,Senegal,Forward,0,Forward: Shots + Goals
P01041,Achraf Saiss,Morocco,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01042,Romain Amrabat,Morocco,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01043,Nayef Ziyech,Morocco,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01044,Achraf Bounou,Morocco,Defender,1,Defender: Clearances + Aerial duels
P01045,Romain Mazraoui,Morocco,Defender,1,Defender: Clearances + Aerial duels
P01046,Nayef Boufal,Morocco,Defender,1,Defender: Clearances + Aerial duels
P01047,Sofyan Hakimi,Morocco,Defender,1,Defender: Clearances + Aerial duels
P01048,Yassine Dari,Morocco,Defender,1,Defender: Clearances + Aerial duels
P01049,Hakim Ezzalzouli,Morocco,Defender,1,Defender: Clearances + Aerial duels
P01050,Noussair El Khannouss,Morocco,Defender,1,Defender: Clearances + Aerial duels
P01051,Selim Benoun,Morocco,Defender,1,Defender: Clearances + Aerial duels
P01052,Azzedine Riad,Morocco,Defender,1,Defender: Clearances + Aerial duels
P01053,Achraf Amellah,Morocco,Midfielder,2,Midfielder: Key passes + Passing
P01054,Romain Aboukhlal,Morocco,Midfielder,2,Midfielder: Key passes + Passing
P01055,Nayef Saibari,Morocco,Midfielder,2,Midfielder: Key passes + Passing
P01056,Sofyan Chair,Morocco,Midfielder,2,Midfielder: Key passes + Passing
P01057,Yassine El Yamiq,Morocco,Midfielder,2,Midfielder: Key passes + Passing
P01058,Hakim Aguerd,Morocco,Midfielder,2,Midfielder: Key passes + Passing
P01059,Noussair Chibi,Morocco,Midfielder,2,Midfielder: Key passes + Passing
P01060,Selim Saiss,Morocco,Midfielder,2,Midfielder: Key passes + Passing
P01061,Achraf El Yamiq,Morocco,Forward,0,Forward: Shots + Goals
P01062,Romain Aguerd,Morocco,Forward,0,Forward: Shots + Goals
P01063,Nayef Chibi,Morocco,Forward,0,Forward: Shots + Goals
P01064,Sofyan Saiss,Morocco,Forward,0,Forward: Shots + Goals
P01065,Yassine Amrabat,Morocco,Forward,0,Forward: Shots + Goals
P01066,Hakim Ziyech,Morocco,Forward,0,Forward: Shots + Goals
P01067,Victor Chukwueze,Nigeria,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01068,Samuel Iwobi,Nigeria,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01069,Wilfred Okafor,Nigeria,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01070,Victor Aribo,Nigeria,Defender,1,Defender: Clearances + Aerial duels
P01071,Samuel Simon,Nigeria,Defender,1,Defender: Clearances + Aerial duels
P01072,Wilfred Moffi,Nigeria,Defender,1,Defender: Clearances + Aerial duels
P01073,Alex Ekong,Nigeria,Defender,1,Defender: Clearances + Aerial duels
P01074,Joe Aina,Nigeria,Defender,1,Defender: Clearances + Aerial duels
P01075,Calvin Sanusi,Nigeria,Defender,1,Defender: Clearances + Aerial duels
P01076,Moses Nwabili,Nigeria,Defender,1,Defender: Clearances + Aerial duels
P01077,Ademola Dessers,Nigeria,Defender,1,Defender: Clearances + Aerial duels
P01078,Terem Bassey,Nigeria,Defender,1,Defender: Clearances + Aerial duels
P01079,Victor Ola-Aina,Nigeria,Midfielder,2,Midfielder: Key passes + Passing
P01080,Samuel Uzoho,Nigeria,Midfielder,2,Midfielder: Key passes + Passing
P01081,Wilfred Iheanacho,Nigeria,Midfielder,2,Midfielder: Key passes + Passing
P01082,Alex Awoniyi,Nigeria,Midfielder,2,Midfielder: Key passes + Passing
P01083,Joe Ajayi,Nigeria,Midfielder,2,Midfielder: Key passes + Passing
P01084,Calvin Ejuke,Nigeria,Midfielder,2,Midfielder: Key passes + Passing
P01085,Moses Agbadou,Nigeria,Midfielder,2,Midfielder: Key passes + Passing
P01086,Ademola Chukwueze,Nigeria,Midfielder,2,Midfielder: Key passes + Passing
P01087,Victor Ajayi,Nigeria,Forward,0,Forward: Shots + Goals
P01088,Samuel Ejuke,Nigeria,Forward,0,Forward: Shots + Goals
P01089,Wilfred Agbadou,Nigeria,Forward,0,Forward: Shots + Goals
P01090,Alex Chukwueze,Nigeria,Forward,0,Forward: Shots + Goals
P01091,Joe Iwobi,Nigeria,Forward,0,Forward: Shots + Goals
P01092,Calvin Okafor,Nigeria,Forward,0,Forward: Shots + Goals
P01093,Mohammed Partey,Ghana,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01094,Thomas Ayew,Ghana,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01095,Jordan Williams,Ghana,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01096,Mohammed Sulemana,Ghana,Defender,1,Defender: Clearances + Aerial duels
P01097,Thomas Djiku,Ghana,Defender,1,Defender: Clearances + Aerial duels
P01098,Jordan Baba,Ghana,Defender,1,Defender: Clearances + Aerial duels
P01099,Andre Kudus,Ghana,Defender,1,Defender: Clearances + Aerial duels
P01100,Kamaldeen Barnieh,Ghana,Defender,1,Defender: Clearances + Aerial duels
P01101,Inaki Seidu,Ghana,Defender,1,Defender: Clearances + Aerial duels
P01102,Alexander Abubakari,Ghana,Defender,1,Defender: Clearances + Aerial duels
P01103,Daniel Lens,Ghana,Defender,1,Defender: Clearances + Aerial duels
P01104,Osman Mensah,Ghana,Defender,1,Defender: Clearances + Aerial duels
P01105,Mohammed Otoo,Ghana,Midfielder,2,Midfielder: Key passes + Passing
P01106,Thomas Rahman,Ghana,Midfielder,2,Midfielder: Key passes + Passing
P01107,Jordan Kasim,Ghana,Midfielder,2,Midfielder: Key passes + Passing
P01108,Andre Osabutey,Ghana,Midfielder,2,Midfielder: Key passes + Passing
P01109,Kamaldeen Attiogbe,Ghana,Midfielder,2,Midfielder: Key passes + Passing
P01110,Inaki Asante,Ghana,Midfielder,2,Midfielder: Key passes + Passing
P01111,Alexander Issahaku,Ghana,Midfielder,2,Midfielder: Key passes + Passing
P01112,Daniel Partey,Ghana,Midfielder,2,Midfielder: Key passes + Passing
P01113,Mohammed Attiogbe,Ghana,Forward,0,Forward: Shots + Goals
P01114,Thomas Asante,Ghana,Forward,0,Forward: Shots + Goals
P01115,Jordan Issahaku,Ghana,Forward,0,Forward: Shots + Goals
P01116,Andre Partey,Ghana,Forward,0,Forward: Shots + Goals
P01117,Kamaldeen Ayew,Ghana,Forward,0,Forward: Shots + Goals
P01118,Inaki Williams,Ghana,Forward,0,Forward: Shots + Goals
P01119,Samuel Choupo-Moting,Cameroon,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01120,Eric Aboubakar,Cameroon,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01121,Andre Anguissa,Cameroon,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01122,Samuel Toko-Ekambi,Cameroon,Defender,1,Defender: Clearances + Aerial duels
P01123,Eric Zambo,Cameroon,Defender,1,Defender: Clearances + Aerial duels
P01124,Andre Nkoulou,Cameroon,Defender,1,Defender: Clearances + Aerial duels
P01125,Vincent Castelleto,Cameroon,Defender,1,Defender: Clearances + Aerial duels
P01126,Karl Mbeumo,Cameroon,Defender,1,Defender: Clearances + Aerial duels
P01127,Nicolas Siani,Cameroon,Defender,1,Defender: Clearances + Aerial duels
P01128,Jean Ondoa,Cameroon,Defender,1,Defender: Clearances + Aerial duels
P01129,Moumi Hongla,Cameroon,Defender,1,Defender: Clearances + Aerial duels
P01130,Martin Njie,Cameroon,Defender,1,Defender: Clearances + Aerial duels
P01131,Samuel Moumi,Cameroon,Midfielder,2,Midfielder: Key passes + Passing
P01132,Eric Ndip,Cameroon,Midfielder,2,Midfielder: Key passes + Passing
P01133,Andre Kunde,Cameroon,Midfielder,2,Midfielder: Key passes + Passing
P01134,Vincent Lea,Cameroon,Midfielder,2,Midfielder: Key passes + Passing
P01135,Karl Olinga,Cameroon,Midfielder,2,Midfielder: Key passes + Passing
P01136,Nicolas Mba,Cameroon,Midfielder,2,Midfielder: Key passes + Passing
P01137,Jean Bassogog,Cameroon,Midfielder,2,Midfielder: Key passes + Passing
P01138,Moumi Choupo-Moting,Cameroon,Midfielder,2,Midfielder: Key passes + Passing
P01139,Samuel Olinga,Cameroon,Forward,0,Forward: Shots + Goals
P01140,Eric Mba,Cameroon,Forward,0,Forward: Shots + Goals
P01141,Andre Bassogog,Cameroon,Forward,0,Forward: Shots + Goals
P01142,Vincent Choupo-Moting,Cameroon,Forward,0,Forward: Shots + Goals
P01143,Karl Aboubakar,Cameroon,Forward,0,Forward: Shots + Goals
P01144,Nicolas Anguissa,Cameroon,Forward,0,Forward: Shots + Goals
P01145,Wahbi Msakni,Tunisia,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01146,Youssef Skhiri,Tunisia,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01147,Ali Talbi,Tunisia,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01148,Wahbi Bronn,Tunisia,Defender,1,Defender: Clearances + Aerial duels
P01149,Youssef Laidouni,Tunisia,Defender,1,Defender: Clearances + Aerial duels
P01150,Ali Dhaouadi,Tunisia,Defender,1,Defender: Clearances + Aerial duels
P01151,Ellyes Sliti,Tunisia,Defender,1,Defender: Clearances + Aerial duels
P01152,Nader Haddadi,Tunisia,Defender,1,Defender: Clearances + Aerial duels
P01153,Hannibal Mathlouthi,Tunisia,Defender,1,Defender: Clearances + Aerial duels
P01154,Aissa Bennacer,Tunisia,Defender,1,Defender: Clearances + Aerial duels
P01155,Dylan Hamdi,Tunisia,Defender,1,Defender: Clearances + Aerial duels
P01156,Montassar Sassi,Tunisia,Defender,1,Defender: Clearances + Aerial duels
P01157,Wahbi Dragger,Tunisia,Midfielder,2,Midfielder: Key passes + Passing
P01158,Youssef Dahmen,Tunisia,Midfielder,2,Midfielder: Key passes + Passing
P01159,Ali Melki,Tunisia,Midfielder,2,Midfielder: Key passes + Passing
P01160,Ellyes Msaad,Tunisia,Midfielder,2,Midfielder: Key passes + Passing
P01161,Nader Chalali,Tunisia,Midfielder,2,Midfielder: Key passes + Passing
P01162,Hannibal Krid,Tunisia,Midfielder,2,Midfielder: Key passes + Passing
P01163,Aissa Dhaou,Tunisia,Midfielder,2,Midfielder: Key passes + Passing
P01164,Dylan Msakni,Tunisia,Midfielder,2,Midfielder: Key passes + Passing
P01165,Wahbi Chalali,Tunisia,Forward,0,Forward: Shots + Goals
P01166,Youssef Krid,Tunisia,Forward,0,Forward: Shots + Goals
P01167,Ali Dhaou,Tunisia,Forward,0,Forward: Shots + Goals
P01168,Ellyes Msakni,Tunisia,Forward,0,Forward: Shots + Goals
P01169,Nader Skhiri,Tunisia,Forward,0,Forward: Shots + Goals
P01170,Hannibal Talbi,Tunisia,Forward,0,Forward: Shots + Goals
P01171,Riyad Bennacer,Algeria,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01172,Ismael Brahimi,Algeria,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01173,Sofiane Mandrea,Algeria,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01174,Riyad Bensebaini,Algeria,Defender,1,Defender: Clearances + Aerial duels
P01175,Ismael Benlamri,Algeria,Defender,1,Defender: Clearances + Aerial duels
P01176,Sofiane Zerrouki,Algeria,Defender,1,Defender: Clearances + Aerial duels
P01177,Yacine Aouar,Algeria,Defender,1,Defender: Clearances + Aerial duels
P01178,Houssem Belkebla,Algeria,Defender,1,Defender: Clearances + Aerial duels
P01179,Ramiz Slimani,Algeria,Defender,1,Defender: Clearances + Aerial duels
P01180,Adam Toudic,Algeria,Defender,1,Defender: Clearances + Aerial duels
P01181,Nabil Khezami,Algeria,Defender,1,Defender: Clearances + Aerial duels
P01182,Islam Touzi,Algeria,Defender,1,Defender: Clearances + Aerial duels
P01183,Riyad Benrahma,Algeria,Midfielder,2,Midfielder: Key passes + Passing
P01184,Ismael Brahim,Algeria,Midfielder,2,Midfielder: Key passes + Passing
P01185,Sofiane Bayo,Algeria,Midfielder,2,Midfielder: Key passes + Passing
P01186,Yacine Benkhemassa,Algeria,Midfielder,2,Midfielder: Key passes + Passing
P01187,Houssem Mokrani,Algeria,Midfielder,2,Midfielder: Key passes + Passing
P01188,Ramiz Boufantin,Algeria,Midfielder,2,Midfielder: Key passes + Passing
P01189,Adam Kara,Algeria,Midfielder,2,Midfielder: Key passes + Passing
P01190,Nabil Bennacer,Algeria,Midfielder,2,Midfielder: Key passes + Passing
P01191,Riyad Mokrani,Algeria,Forward,0,Forward: Shots + Goals
P01192,Ismael Boufantin,Algeria,Forward,0,Forward: Shots + Goals
P01193,Sofiane Kara,Algeria,Forward,0,Forward: Shots + Goals
P01194,Yacine Bennacer,Algeria,Forward,0,Forward: Shots + Goals
P01195,Houssem Brahimi,Algeria,Forward,0,Forward: Shots + Goals
P01196,Ramiz Mandrea,Algeria,Forward,0,Forward: Shots + Goals
P01197,Mohamed Marmoush,Egypt,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01198,Omar Hegazi,Egypt,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01199,Trezeguet Trezeguet,Egypt,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01200,Mohamed Elneny,Egypt,Defender,1,Defender: Clearances + Aerial duels
P01201,Omar Elsaid,Egypt,Defender,1,Defender: Clearances + Aerial duels
P01202,Trezeguet Ashour,Egypt,Defender,1,Defender: Clearances + Aerial duels
P01203,Ahmed Abdallah,Egypt,Defender,1,Defender: Clearances + Aerial duels
P01204,Mostafa Attia,Egypt,Defender,1,Defender: Clearances + Aerial duels
P01205,Mohamed Hassan,Egypt,Defender,1,Defender: Clearances + Aerial duels
P01206,Mahmoud Soliman,Egypt,Defender,1,Defender: Clearances + Aerial duels
P01207,Amr Afsha,Egypt,Defender,1,Defender: Clearances + Aerial duels
P01208,Abdallah El-Shenawy,Egypt,Defender,1,Defender: Clearances + Aerial duels
P01209,Mohamed Hamdi,Egypt,Midfielder,2,Midfielder: Key passes + Passing
P01210,Omar Koka,Egypt,Midfielder,2,Midfielder: Key passes + Passing
P01211,Trezeguet Said,Egypt,Midfielder,2,Midfielder: Key passes + Passing
P01212,Ahmed El-Sayed,Egypt,Midfielder,2,Midfielder: Key passes + Passing
P01213,Mostafa Gomaa,Egypt,Midfielder,2,Midfielder: Key passes + Passing
P01214,Mohamed Wahbi,Egypt,Midfielder,2,Midfielder: Key passes + Passing
P01215,Mahmoud Ibrahim,Egypt,Midfielder,2,Midfielder: Key passes + Passing
P01216,Amr Marmoush,Egypt,Midfielder,2,Midfielder: Key passes + Passing
P01217,Mohamed Gomaa,Egypt,Forward,0,Forward: Shots + Goals
P01218,Omar Wahbi,Egypt,Forward,0,Forward: Shots + Goals
P01219,Trezeguet Ibrahim,Egypt,Forward,0,Forward: Shots + Goals
P01220,Ahmed Marmoush,Egypt,Forward,0,Forward: Shots + Goals
P01221,Mostafa Hegazi,Egypt,Forward,0,Forward: Shots + Goals
P01222,Mohamed Trezeguet,Egypt,Forward,0,Forward: Shots + Goals
P01223,Percy Zwane,South Africa,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01224,Themba Mokoena,South Africa,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01225,Lyle Mvala,South Africa,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01226,Percy Williams,South Africa,Defender,1,Defender: Clearances + Aerial duels
P01227,Themba Sithole,South Africa,Defender,1,Defender: Clearances + Aerial duels
P01228,Lyle Makgopa,South Africa,Defender,1,Defender: Clearances + Aerial duels
P01229,Teboho Maela,South Africa,Defender,1,Defender: Clearances + Aerial duels
P01230,Ronwen Dolly,South Africa,Defender,1,Defender: Clearances + Aerial duels
P01231,Mothobi Mokoena,South Africa,Defender,1,Defender: Clearances + Aerial duels
P01232,Sphephelo Moseamedi,South Africa,Defender,1,Defender: Clearances + Aerial duels
P01233,Luther Maboe,South Africa,Defender,1,Defender: Clearances + Aerial duels
P01234,Evidence Zungu,South Africa,Defender,1,Defender: Clearances + Aerial duels
P01235,Percy Lorch,South Africa,Midfielder,2,Midfielder: Key passes + Passing
P01236,Themba Mdantsane,South Africa,Midfielder,2,Midfielder: Key passes + Passing
P01237,Lyle Mothiba,South Africa,Midfielder,2,Midfielder: Key passes + Passing
P01238,Teboho Billiat,South Africa,Midfielder,2,Midfielder: Key passes + Passing
P01239,Ronwen Mkhize,South Africa,Midfielder,2,Midfielder: Key passes + Passing
P01240,Mothobi Xoki,South Africa,Midfielder,2,Midfielder: Key passes + Passing
P01241,Sphephelo Mbatha,South Africa,Midfielder,2,Midfielder: Key passes + Passing
P01242,Luther Zwane,South Africa,Midfielder,2,Midfielder: Key passes + Passing
P01243,Percy Mkhize,South Africa,Forward,0,Forward: Shots + Goals
P01244,Themba Xoki,South Africa,Forward,0,Forward: Shots + Goals
P01245,Lyle Mbatha,South Africa,Forward,0,Forward: Shots + Goals
P01246,Teboho Zwane,South Africa,Forward,0,Forward: Shots + Goals
P01247,Ronwen Mokoena,South Africa,Forward,0,Forward: Shots + Goals
P01248,Mothobi Mvala,South Africa,Forward,0,Forward: Shots + Goals
